order_id,order_date,product_id,customer_id,quantity,discount_rate,unit_price,revenue,cogs,gross_margin
O002289,2024-05-16,P0119,C0016,6,0.113,161.89,971.34,710.58,260.76
O002290,2024-10-26,P0057,C0059,11,0.037,181.88,2000.68,775.94,1224.74
O002291,2024-12-09,P0085,C0017,7,0.095,142.09,994.63,442.19,552.44
O002292,2024-03-17,P0055,C0051,8,0.14,258.46,2067.68,777.84,1289.84
O002293,2024-06-04,P0016,C0054,6,0.044,232.0,1392.0,489.24,902.76
O002294,2025-01-13,P0095,C0015,8,0.071,232.11,1856.88,1014.72,842.16
O002295,2024-12-04,P0014,C0016,11,0.171,72.42,796.62,1022.23,-225.61
O002296,2025-02-17,P0039,C0015,13,0.137,260.49,3386.37,1909.44,1476.93
O002297,2024-11-12,P0028,C0057,9,0.103,186.13,1675.17,191.16,1484.01
O002298,2024-06-14,P0096,C0034,7,0.04,77.6,543.2,521.64,21.56
O002299,2024-09-05,P0092,C0011,11,0.077,115.25,1267.75,516.56,751.19
O002300,2024-10-04,P0051,C0001,6,0.139,236.43,1418.58,171.72,1246.86
O002301,2024-02-02,P0119,C0015,3,0.148,155.5,466.5,355.29,111.21
O002302,2024-08-16,P0049,C0026,6,0.044,100.2,601.2,478.74,122.46
O002303,2024-10-24,P0009,C0051,6,0.119,160.66,963.96,171.42,792.54
O002304,2024-03-11,P0058,C0004,13,0.017,43.88,570.44,2276.95,-1706.51
O002305,2024-11-23,P0045,C0043,16,0.004,145.02,2320.32,2379.2,-58.88
O002306,2024-09-02,P0022,C0005,10,0.099,114.56,1145.6,954.7,190.9
O002307,2025-02-03,P0032,C0035,8,0.04,158.61,1268.88,1176.0,92.88
O002308,2024-01-18,P0069,C0013,10,0.014,258.19,2581.9,1642.2,939.7
O002309,2024-04-21,P0087,C0010,12,0.131,88.99,1067.88,180.12,887.76
O002310,2024-09-09,P0069,C0011,7,0.09,238.29,1668.03,1149.54,518.49
O002311,2024-05-04,P0042,C0018,8,0.143,109.61,876.88,215.44,661.44
O002312,2024-10-27,P0053,C0034,6,0.12,58.7,352.2,1021.08,-668.88
O002313,2024-11-14,P0096,C0039,12,0.131,70.24,842.88,894.24,-51.36
O002314,2024-02-13,P0059,C0041,6,0.055,191.44,1148.64,1041.24,107.4
O002315,2024-08-03,P0074,C0042,8,0.047,160.07,1280.56,397.04,883.52
O002316,2024-08-01,P0039,C0050,10,0.108,269.24,2692.4,1468.8,1223.6
O002317,2024-06-04,P0015,C0023,8,0.036,110.14,881.12,783.28,97.84
O002318,2025-01-26,P0071,C0007,7,0.147,238.38,1668.66,230.44,1438.22
O002319,2024-12-13,P0029,C0059,11,0.094,233.22,2565.42,636.24,1929.18
O002320,2024-10-19,P0111,C0039,2,0.041,21.8,43.6,325.74,-282.14
O002321,2024-10-27,P0003,C0003,11,0.113,177.36,1950.96,676.39,1274.57
O002322,2024-07-12,P0083,C0012,9,0.17,158.85,1429.65,211.77,1217.88
O002323,2025-01-21,P0010,C0007,11,0.015,222.64,2449.04,1437.48,1011.56
O002324,2024-10-18,P0092,C0049,6,0.02,122.36,734.16,281.76,452.4
O002325,2024-11-02,P0029,C0026,10,0.152,218.29,2182.9,578.4,1604.5
O002326,2024-12-27,P0079,C0033,12,0.02,280.72,3368.64,855.12,2513.52
O002327,2024-04-25,P0035,C0037,7,0.007,99.94,699.58,1023.61,-324.03
O002328,2024-12-04,P0006,C0048,5,0.063,203.68,1018.4,588.3,430.1
O002329,2024-03-23,P0012,C0015,10,0.084,76.39,763.9,1045.4,-281.5
O002330,2024-05-25,P0111,C0002,4,0.102,20.41,81.64,651.48,-569.84
O002331,2024-05-20,P0038,C0041,2,0.091,62.74,125.48,201.54,-76.06
O002332,2025-02-14,P0077,C0007,11,0.164,191.53,2106.83,537.57,1569.26
O002333,2024-12-25,P0093,C0032,8,0.138,46.33,370.64,951.76,-581.12
O002334,2024-10-21,P0019,C0004,11,0.177,177.41,1951.51,147.51,1804.0
O002335,2024-11-01,P0067,C0020,7,0.086,113.92,797.44,117.95,679.49
O002336,2024-08-24,P0008,C0050,11,0.015,63.09,693.99,981.42,-287.43
O002337,2025-02-01,P0008,C0053,6,0.172,53.03,318.18,535.32,-217.14
O002338,2024-07-27,P0119,C0036,12,0.001,182.33,2187.96,1421.16,766.8
O002339,2024-06-08,P0084,C0032,8,0.14,22.33,178.64,1213.36,-1034.72
O002340,2024-03-09,P0047,C0028,10,0.006,307.05,3070.5,92.0,2978.5
O002341,2024-11-26,P0004,C0013,9,0.137,15.37,138.33,575.37,-437.04
O002342,2024-11-04,P0051,C0001,8,0.169,228.19,1825.52,228.96,1596.56
O002343,2024-06-10,P0085,C0060,5,0.07,146.02,730.1,315.85,414.25
O002344,2024-01-11,P0067,C0056,11,0.043,119.28,1312.08,185.35,1126.73
O002345,2024-12-18,P0045,C0035,10,0.041,139.63,1396.3,1487.0,-90.7
O002346,2024-01-05,P0008,C0048,9,0.089,58.35,525.15,802.98,-277.83
O002347,2024-10-22,P0087,C0030,11,0.031,99.23,1091.53,165.11,926.42
O002348,2025-02-11,P0016,C0054,9,0.121,213.32,1919.88,733.86,1186.02
O002349,2024-07-02,P0077,C0036,18,0.066,213.98,3851.64,879.66,2971.98
O002350,2024-04-08,P0067,C0057,15,0.058,117.41,1761.15,252.75,1508.4
O002351,2024-10-23,P0112,C0055,12,0.083,283.0,3396.0,1402.68,1993.32
O002352,2024-12-09,P0009,C0025,11,0.098,164.49,1809.39,314.27,1495.12
O002353,2024-08-17,P0060,C0016,15,0.026,308.73,4630.95,769.65,3861.3
O002354,2025-02-10,P0078,C0058,7,0.127,224.99,1574.93,932.75,642.18
O002355,2024-01-22,P0077,C0019,11,0.159,192.67,2119.37,537.57,1581.8
O002356,2024-07-31,P0117,C0001,8,0.05,59.57,476.56,1284.64,-808.08
O002357,2024-10-28,P0071,C0005,6,0.032,270.52,1623.12,197.52,1425.6
O002358,2024-12-28,P0015,C0051,5,0.137,98.6,493.0,489.55,3.45
O002359,2024-03-16,P0071,C0022,10,0.033,270.24,2702.4,329.2,2373.2
O002360,2024-12-02,P0102,C0024,3,0.007,207.95,623.85,476.7,147.15
O002361,2024-08-20,P0098,C0043,6,0.111,36.48,218.88,189.9,28.98
O002362,2024-06-15,P0041,C0045,-1,0.043,281.39,1969.73,438.9,1530.83
O002363,2024-02-25,P0022,C0052,8,0.031,123.21,985.68,763.76,221.92
O002364,2024-12-29,P0024,C0037,5,0.177,73.59,367.95,254.4,113.55
O002365,2024-03-07,P0113,C0053,6,0.053,255.66,1533.96,397.86,1136.1
O002366,2024-05-10,P0101,C0036,9,0.163,150.57,1355.13,1503.45,-148.32
O002367,2024-05-01,P0044,C0036,5,0.032,288.6,1443.0,407.3,1035.7
O002368,2024-12-31,P0001,C0004,6,0.147,54.85,329.1,389.46,-60.36
O002369,2024-10-09,P0010,C0036,8,0.09,205.69,1645.52,1045.44,600.08
O002370,2024-11-30,P0107,C0052,12,0.014,253.92,3047.04,1189.2,1857.84
O002371,2024-04-15,P0080,C0053,12,0.132,102.5,1230.0,1401.12,-171.12
O002372,2024-09-19,P0110,C0018,4,0.161,32.66,130.64,649.28,-518.64
O002373,2024-08-28,P0072,C0050,11,0.029,285.03,3135.33,1014.09,2121.24
O002374,2024-12-15,P0056,C0016,9,0.131,197.52,1777.68,1160.28,617.4
O002375,2025-01-15,P0113,C0041,10,0.08,248.37,2483.7,663.1,1820.6
O002376,2024-01-06,P0089,C0018,9,0.136,21.0,189.0,1120.86,-931.86
O002377,2024-10-10,P0050,C0022,5,0.129,115.36,576.8,231.0,345.8
O002378,2024-01-22,P0012,C0002,6,0.005,82.98,497.88,627.24,-129.36
O002379,2024-08-18,P0089,C0021,9,0.032,23.52,211.68,1120.86,-909.18
O002380,2024-04-30,P0081,C0036,9,0.085,118.54,1066.86,1052.73,14.13
O002381,2024-05-08,P0060,C0044,11,0.168,263.72,2900.92,564.41,2336.51
O002382,2024-05-28,P0026,C0039,8,0.062,126.53,1012.24,1103.6,-91.36
O002383,2024-09-17,P0110,C0047,7,0.113,34.53,241.71,1136.24,-894.53
O002384,2024-05-20,P0112,C0039,6,0.002,307.99,1847.94,701.34,1146.6
O002385,2024-11-03,P0078,C0029,10,0.128,224.73,2247.3,1332.5,914.8
O002386,2024-06-18,P0041,C0054,9,0.109,261.98,2357.82,564.3,1793.52
O002387,2024-01-29,P0036,C0026,14,0.129,19.53,273.42,561.26,-287.84
O002388,2024-11-25,P0023,C0021,8,0.163,80.26,642.08,1312.8,-670.72
O002389,2024-04-30,P0043,C0017,9,0.026,19.2,172.8,424.8,-252.0
O002390,2024-06-30,P0006,C0016,9,0.047,207.15,1864.35,1058.94,805.41
O002391,2024-10-14,P0111,C0060,7,0.179,18.66,130.62,1140.09,-1009.47
O002392,2024-05-19,P0069,C0031,13,0.028,254.53,3308.89,2134.86,1174.03
O002393,2024-01-24,P0043,C0051,10,0.13,17.15,171.5,472.0,-300.5
O002394,2024-06-06,P0025,C0009,10,0.131,270.93,2709.3,785.9,1923.4
O002395,2025-01-31,P0018,C0031,8,0.123,240.31,1922.48,212.48,1710.0
O002396,2024-09-26,P0062,C0014,11,0.041,165.99,1825.89,657.25,1168.64
O002397,2024-10-09,P0013,C0049,11,0.039,223.15,2454.65,1546.71,907.94
O002398,2024-09-22,P0043,C0037,9,0.12,17.34,156.06,424.8,-268.74
O002399,2024-03-24,P0078,C0002,-1,0.034,248.96,1742.72,932.75,809.97
O002400,2024-06-24,P0028,C0052,11,0.119,182.81,2010.91,233.64,1777.27
O002401,2024-11-11,P0018,C0048,8,0.089,249.62,1996.96,212.48,1784.48
O002402,2024-02-12,P0059,C0046,16,0.07,188.4,3014.4,2776.64,237.76
O002403,2024-04-26,P0060,C0014,6,0.054,299.85,1799.1,307.86,1491.24
O002404,2024-04-26,P0063,C0059,11,0.171,234.28,2577.08,626.89,1950.19
O002405,2024-06-30,P0057,C0033,6,0.091,171.68,1030.08,423.24,606.84
O002406,2025-02-15,P0092,C0035,8,0.101,112.25,898.0,375.68,522.32
O002407,2024-01-29,P0051,C0058,4,0.171,227.64,910.56,114.48,796.08
O002408,2024-08-05,P0056,C0039,7,0.118,200.47,1403.29,902.44,500.85
O002409,2024-03-16,P0027,C0058,9,0.172,237.69,2139.21,426.15,1713.06
O002410,2025-02-11,P0032,C0047,6,0.019,162.08,972.48,882.0,90.48
O002411,2024-02-17,P0111,C0051,5,0.152,19.28,96.4,814.35,-717.95
O002412,2024-06-18,P0009,C0020,9,0.06,171.42,1542.78,257.13,1285.65
O002413,2024-11-05,P0104,C0002,9,0.146,266.99,2402.91,1093.68,1309.23
O002414,2024-10-22,P0096,C0051,6,0.154,68.38,410.28,447.12,-36.84
O002415,2024-06-26,P0084,C0041,8,0.049,24.69,197.52,1213.36,-1015.84
O002416,2024-05-25,P0092,C0019,9,0.074,115.62,1040.58,422.64,617.94
O002417,2024-06-15,P0097,C0059,11,0.131,178.13,1959.43,1860.32,99.11
O002418,2024-04-20,P0068,C0037,8,0.018,102.67,821.36,447.44,373.92
O002419,2024-03-27,P0046,C0018,8,0.136,267.69,2141.52,1248.4,893.12
O002420,2024-07-21,P0098,C0016,3,0.02,40.21,120.63,94.95,25.68
O002421,2024-04-22,P0112,C0004,9,0.165,257.69,2319.21,1052.01,1267.2
O002422,2024-04-30,P0067,C0012,9,0.05,118.41,1065.69,151.65,914.04
O002423,2024-10-02,P0026,C0029,9,0.104,120.86,1087.74,1241.55,-153.81
O002424,2025-02-10,P0008,C0007,8,0.021,62.7,501.6,713.76,-212.16
O002425,2024-09-10,P0006,C0014,5,0.049,206.72,1033.6,588.3,445.3
O002426,2024-02-02,P0080,C0055,8,0.073,109.47,875.76,934.08,-58.32
O002427,2024-02-01,P0024,C0012,10,0.088,81.55,815.5,508.8,306.7
O002428,2025-02-03,P0048,C0035,14,0.0,275.17,3852.38,1341.9,2510.48
O002429,2024-05-04,P0103,C0005,7,0.16,198.63,1390.41,366.59,1023.82
O002430,2024-02-08,P0094,C0017,9,0.001,174.11,1566.99,341.91,1225.08
O002431,2024-09-08,P0045,C0058,11,0.139,125.36,1378.96,1635.7,-256.74
O002432,2024-09-18,P0013,C0042,4,0.085,212.47,849.88,562.44,287.44
O002433,2024-09-29,P0069,C0032,8,0.094,237.25,1898.0,1313.76,584.24
O002434,2024-04-22,P0025,C0010,8,0.037,300.23,2401.84,628.72,1773.12
O002435,2024-01-07,P0020,C0043,15,0.109,167.8,2517.0,1761.9,755.1
O002436,2025-02-09,P0118,C0017,8,0.097,82.46,659.68,1137.12,-477.44
O002437,2024-04-15,P0082,C0005,14,0.03,42.35,592.9,1402.1,-809.2
O002438,2024-10-10,P0111,C0045,5,0.043,21.75,108.75,814.35,-705.6
O002439,2024-10-23,P0082,C0042,6,0.012,43.14,258.84,600.9,-342.06
O002440,2024-09-13,P0066,C0009,10,0.012,226.51,2265.1,944.6,1320.5
O002441,2024-05-11,P0074,C0049,14,0.002,167.62,2346.68,694.82,1651.86
O002442,2024-04-23,P0119,C0033,11,0.04,175.21,1927.31,1302.73,624.58
O002443,2024-09-08,P0045,C0036,9,0.122,127.84,1150.56,1338.3,-187.74
O002444,2024-12-29,P0114,C0036,8,0.057,214.32,1714.56,544.48,1170.08
O002445,2025-02-01,P0047,C0018,6,0.062,289.75,1738.5,55.2,1683.3
O002446,2024-02-14,P0063,C0009,9,0.024,275.82,2482.38,512.91,1969.47
O002447,2024-03-06,P0076,C0057,8,0.104,191.06,1528.48,1112.0,416.48
O002448,2025-01-31,P0111,,14,0.062,21.32,298.48,2280.18,-1981.7
O002449,2024-11-05,P0077,C0050,11,0.122,201.15,2212.65,537.57,1675.08
O002450,2025-01-05,P0114,C0014,6,0.133,197.04,1182.24,408.36,773.88
O002451,2024-03-26,P0111,C0025,11,0.105,20.34,223.74,1791.57,-1567.83
O002452,2024-09-03,P0055,C0015,14,0.05,285.5,3997.0,1361.22,2635.78
O002453,2024-10-21,P0075,C0006,8,0.092,234.7,1877.6,988.88,888.72
O002454,2024-10-12,P0019,C0056,9,0.045,205.87,1852.83,120.69,1732.14
O002455,2024-06-20,P0035,C0042,5,0.163,84.24,421.2,731.15,-309.95
O002456,2024-01-07,P0103,C0029,10,0.138,203.83,2038.3,523.7,1514.6
O002457,2024-09-01,P0053,C0015,7,0.089,60.76,425.32,1191.26,-765.94
O002458,2024-04-16,P0026,C0029,11,0.174,111.42,1225.62,1517.45,-291.83
O002459,2024-07-08,P0110,C0004,8,0.098,35.11,280.88,1298.56,-1017.68
O002460,2025-02-06,P0014,C0018,9,0.059,82.21,739.89,836.37,-96.48
O002461,2024-06-16,P0118,C0050,7,0.017,89.77,628.39,994.98,-366.59
O002462,2024-12-18,P0045,C0057,9,0.098,131.33,1181.97,1338.3,-156.33
O002463,2024-03-20,P0044,C0049,14,0.155,251.93,3527.02,1140.44,2386.58
O002464,2024-10-09,P0088,C0044,5,0.156,164.75,823.75,548.15,275.6
O002465,2025-02-14,P0105,C0039,9,0.109,153.67,1383.03,1337.04,45.99
O002466,2024-02-12,P0065,C0016,3,0.071,211.43,634.29,338.55,295.74
O002467,2024-01-04,P0051,C0011,8,0.117,242.47,1939.76,228.96,1710.8
O002468,2024-07-01,P0043,C0014,8,0.137,17.01,136.08,377.6,-241.52
O002469,2024-02-08,P0119,C0003,9,0.074,169.0,1521.0,1065.87,455.13
O002470,2024-11-10,P0086,C0051,9,0.086,164.99,1484.91,360.72,1124.19
O002471,2025-01-19,P0023,C0050,5,0.123,84.1,420.5,820.5,-400.0
O002472,2024-07-01,P0056,C0042,11,0.158,191.38,2105.18,1418.12,687.06
O002473,2024-04-18,P0118,C0038,11,0.142,78.35,861.85,1563.54,-701.69
O002474,2024-07-01,P0019,C0045,6,0.004,214.71,1288.26,80.46,1207.8
O002475,2024-10-30,P0082,C0042,6,0.022,42.7,256.2,600.9,-344.7
O002476,2024-01-04,P0076,C0018,5,0.154,180.4,902.0,695.0,207.0
O002477,2024-09-04,P0055,C0058,7,0.15,255.45,1788.15,680.61,1107.54
O002478,2024-09-14,P0092,C0020,8,0.07,116.12,928.96,375.68,553.28
O002479,2024-09-24,P0092,C0058,8,0.105,111.75,894.0,375.68,518.32
O002480,2024-04-11,P0060,C0048,9,0.163,265.3,2387.7,461.79,1925.91
O002481,2024-10-26,P0059,C0025,8,0.164,169.36,1354.88,1388.32,-33.44
O002482,2024-02-08,P0033,C0057,7,0.141,64.04,448.28,818.65,-370.37
O002483,2024-03-24,P0019,C0038,10,0.038,207.38,2073.8,134.1,1939.7
O002484,2025-01-03,P0028,C0013,9,0.131,180.32,1622.88,191.16,1431.72
O002485,2024-11-06,P0052,C0004,11,0.018,109.65,1206.15,726.77,479.38
O002486,2024-01-06,P0049,C0055,8,0.161,87.94,703.52,638.32,65.2
O002487,2024-04-14,P0037,C0014,7,0.027,206.15,1443.05,1130.64,312.41
O002488,2024-03-31,P0026,C0033,13,0.119,118.84,1544.92,1793.35,-248.43
O002489,2024-04-23,P0099,C0028,10,0.11,27.38,273.8,666.6,-392.8
O002490,2024-04-13,P0098,C0052,7,0.14,35.29,247.03,221.55,25.48
O002491,2024-01-27,P0099,C0037,8,0.099,27.71,221.68,533.28,-311.6
O002492,2024-07-11,P0040,C0008,9,0.011,302.58,2723.22,1459.17,1264.05
O002493,2024-11-03,P0080,C0044,7,0.127,103.09,721.63,817.32,-95.69
O002494,2024-09-11,P0038,C0034,7,0.069,64.26,449.82,705.39,-255.57
O002495,2024-10-09,P0077,C0044,14,0.058,215.81,3021.34,684.18,2337.16
O002496,2024-02-04,P0087,C0005,6,0.179,84.07,504.42,90.06,414.36
O002497,2025-02-03,P0054,C0054,7,0.106,165.23,1156.61,445.13,711.48
O002498,2024-12-18,P0022,C0005,7,0.128,110.87,776.09,668.29,107.8
O002499,2024-12-04,P0016,C0031,9,0.095,219.63,1976.67,733.86,1242.81
O002500,2024-12-11,P0028,C0045,9,0.139,178.66,1607.94,191.16,1416.78
